No.,Position X,Position Y,Position Z
676, -1.597937, 0.01952791, -0.2607136
677, 2.026771, 0.3757105, 1.477777
678, -1.523721, 0.8064413, 1.468519
679, -0.8515487, 0.8777804, 0.6145973
680, 0.09287214, 3.308048, 1.334417
681, -0.882318, 3.736392, 3.611038
682, -1.299991, 3.024244, -1.117548
683, -2.653426, 0.419004, 0.3900471
684, 0.5482612, 3.923959, -1.81288
685, 1.871939, 2.472951, -2.25937
686, -3.881509, 1.029639, 3.645157
687, -1.175132, 0.9006577, 1.99308
688, -2.522362, 1.591923, -0.5189323
689, -2.918352, 1.158138, -1.438192
690, -2.383745, 1.906942, -3.534796
691, 3.631938, 1.087754, 3.127224
692, -3.390917, 1.513564, -1.752729
693, -2.422097, 2.391382, 0.01874924
694, 1.695464, 3.57229, 0.04204369
695, -3.300773, 3.879411, -1.743717
696, 3.421771, 1.979688, -0.9868851
697, 2.065106, 1.663991, -2.668251
698, 3.144325, 0.4257088, 3.451565
699, 3.052159, 2.928229, -0.4988956
700, 3.083432, 0.1866398, -2.232176
