No.,Position X,Position Y,Position Z
683, 2.166999, 2.058468, -3.72925
684, 3.570448, 1.474014, -3.385476
685, 1.706005, 3.984869, 2.415766
686, -3.658501, 2.541142, 1.159241
687, -2.707576, 5.246329, -2.536592
688, -3.802932, 5.71785, -0.2954826
689, 1.289011, 3.636821, 3.950918
690, -3.233265, 1.847781, 3.322643
691, -3.163871, 5.217124, 2.770567
692, 0.3189673, 2.745178, 3.357876
693, -1.045971, 5.540738, 1.241823
694, 1.631049, 2.031953, 3.73159
695, 2.331476, 3.378862, 0.6466122
696, 0.6920104, 4.262622, 0.474453
697, 1.027839, 3.711215, -1.947233
698, 3.769556, 3.317575, 1.870657
699, 2.641931, 1.200436, -0.8888721
700, 2.389404, 3.147203, 0.4914722
701, -0.2189183, 3.26926, -2.832821
702, 2.865218, 4.323639, -1.310009
703, 0.08631754, 2.487575, 1.03438
704, -1.133925, 2.640651, 2.987186
705, -1.72088, 3.609229, -3.15353
706, -0.9755139, 1.009114, -2.509972
707, 1.420642, 2.878124, -0.647398
708, 3.43959, 1.162925, -1.723948
709, 3.332409, 5.728154, 3.287094
710, 2.039535, 3.022805, 2.877985
711, 2.672521, 1.562602, 0.1551819
712, 2.886203, 4.580541, -3.414036
713, -1.493956, 4.36912, 1.992743
714, -0.1609435, 1.531067, 3.370792
715, -0.00512743, 2.111787, 3.190605
716, 0.1840549, 4.090392, 2.211979
717, -1.073008, 1.21014, 0.9881878
718, -3.981918, 2.923646, -0.07867813
719, -0.5177665, 2.864711, -2.766263
720, 0.2530904, 3.358777, -3.436387
721, -2.695359, 5.129647, -1.018436
722, -0.0680871, 4.896402, 0.6414261
723, -2.060884, 1.252575, -1.225811
724, -3.895224, 2.421283, -0.8724289
725, 0.895308, 5.916024, -0.580246
726, -0.814281, 2.779132, -2.854252
727, -0.9100509, 2.634142, -3.630491
728, -2.159015, 3.06285, -3.99659
729, 0.3518262, 1.960804, 2.481064
730, -1.216918, 4.919806, -0.9768391
731, -3.5052, 2.619732, 3.419991
732, 2.301514, 2.131957, 2.850004
733, -0.3348756, 5.294585, 2.872225
734, 2.508858, 1.57693, -3.740904
735, 2.18905, 1.481362, 0.6233692
736, -0.1929364, 2.269353, -1.254841
737, 3.721945, 2.654801, 3.330452
738, 3.537964, 5.848924, -3.463337
739, 3.581945, 3.326623, -2.255494
740, 2.824358, 4.78121, 1.691441
741, -1.640527, 2.057994, -1.087
742, 2.342182, 1.418252, 1.27878
743, 1.139613, 3.515128, 2.910906
744, -3.557641, 4.6891, 3.749043
745, -3.374984, 3.937352, 1.314816
746, 1.622107, 3.984383, 1.614651
747, -0.1150308, 4.08865, -3.373882
748, -1.545002, 3.54752, -2.104298
749, -0.228889, 1.968444, 3.086239
750, -0.003559589, 4.553919, 2.254318
751, -0.8219914, 2.652868, 0.5661411
752, 0.563127, 3.608662, 3.022465
753, -1.767528, 5.782427, 1.167059
754, 2.305854, 4.227378, 0.406477
755, -3.676407, 2.259197, -3.651275
756, 3.667657, 3.671126, -2.39816
757, -3.152792, 5.664961, 2.728447
758, 1.596016, 1.809421, -2.838642
759, 2.178255, 4.922642, 3.623711
760, -1.768775, 4.568064, -3.035184
761, 2.587944, 2.473431, -0.4807034
762, 3.609649, 2.043435, -1.539234
763, -1.430224, 2.710463, -1.951799
764, 2.719104, 1.261126, -1.025026
765, -2.957142, 1.32353, 0.9693642
766, -2.589514, 1.39726, -3.000404
767, -2.112847, 3.418685, 0.430069
768, 3.00965, 5.360696, -1.691032
769, -0.8645654, 4.725986, 3.012447
770, 3.884303, 4.324355, -2.383798
771, 1.085598, 4.999621, -3.215364
772, 0.4842496, 1.157927, 1.740829
773, -1.727692, 4.169756, -0.9940586
774, 1.177793, 2.525085, -0.647768
775, -2.630125, 2.572424, 1.146116
776, -3.679409, 5.358603, -1.304157
777, 3.343447, 1.429571, 0.02411461
778, -0.3359113, 3.065313, 0.3555069
779, 0.290977, 3.478673, 0.8201981
780, -0.0123353, 2.743193, 0.255619
781, -1.03841, 1.044538, -1.73595
782, 2.217984, 4.898541, 0.9645882
783, -0.6349711, 2.399561, -3.542612
784, 0.2819409, 5.555009, 2.59774
785, 3.186392, 4.205535, -0.6857224
786, 2.45302, 3.336634, -2.517432
787, 2.904987, 2.692266, 1.397766
788, -1.318248, 1.200409, 1.856192
789, -1.637157, 3.613875, -1.282782
790, -1.862984, 2.954879, 1.105719
791, 2.998269, 1.8337, 2.551495
792, 0.6911941, 2.995468, 0.9752102
793, -2.195872, 5.022145, -1.592745
794, 1.169764, 5.910207, 2.04615
795, 3.674872, 3.803318, 1.352493
796, -3.89203, 1.403043, 3.835552
797, 3.511421, 2.044494, 2.338583
798, -3.792347, 1.01454, 1.536592
799, 0.02469778, 2.458163, -0.485445
800, 0.3671813, 3.912094, 3.220596
801, -1.580814, 3.8154, -1.054655
802, 1.867482, 5.752608, -1.161329
803, 3.404093, 5.859461, -3.375222
804, -3.569191, 2.213336, -3.243311
805, 1.040971, 4.600799, -3.40582
806, -1.413581, 5.713534, -1.991117
807, 0.5122027, 5.421481, 3.205959
808, 2.964071, 1.966976, -3.34727
809, 3.956195, 4.225677, 2.667377
810, -0.5075336, 1.163419, -1.330936
811, -1.617659, 2.384492, 1.868052
812, 0.9474921, 5.296468, -1.935608
813, 3.87372, 4.953699, -2.974009
814, 3.904897, 4.697157, 1.118715
815, -2.538147, 3.423236, 0.2955418
816, -3.427222, 2.221979, -0.5637321
817, -1.36875, 3.407675, -3.824642
818, -2.200972, 5.314803, -1.787638
819, -1.125, 1.269493, -0.7998848
820, 0.1213012, 5.009046, -3.140018
821, -1.904775, 1.523686, 0.17943
822, 3.967454, 2.784833, -1.011683
823, -3.207425, 5.936686, 1.390902
824, -1.434943, 1.421761, 2.915833
825, 2.952934, 4.773521, -0.1680756
826, 2.803229, 2.830833, 0.2096272
827, -3.552699, 3.067003, -1.64963
828, 0.5536866, 4.2664, 3.588551
829, -3.471312, 1.081993, -0.1068211
830, -2.801717, 2.972318, -0.8777161
831, 2.965491, 3.675058, 0.9077606
832, 1.588481, 4.959486, -0.2052059
833, -3.636704, 5.683653, -1.335449
834, 3.64735, 2.481736, 1.471216
835, 3.278079, 1.166618, -1.667315
836, 3.220313, 4.420819, 1.207088
837, -3.666998, 3.684429, 2.942719
838, 2.831902, 5.425748, 3.533112
839, -3.926694, 5.113925, 2.295753
840, 3.998363, 3.017501, 0.04580879
841, -2.342969, 4.049167, 3.875629
842, 0.3569112, 4.286209, -0.6468105
843, -1.731529, 4.080868, -3.512925
844, 0.1359706, 1.42226, 1.476149
845, -0.2828403, 3.796206, -2.490971
846, -2.159085, 2.000167, -0.1718636
847, -2.333065, 3.145118, -0.2975559
848, -1.271108, 4.983607, 3.500643
849, 3.98807, 4.937041, 1.167595
850, -1.105895, 4.203439, -1.585026
851, 2.88035, 2.777938, 2.514751
852, -1.003021, 3.441344, 1.961992
853, -1.151433, 2.439997, -3.884583
854, 0.01885462, 2.353315, 0.7763996
855, 2.464561, 1.716874, -3.885019
856, 2.033055, 1.363959, 0.4140339
857, 3.547027, 5.285082, -2.651352
858, -1.52287, 2.675977, 0.4068489
859, 1.919579, 4.602551, 2.449013
860, 2.586787, 3.049531, -0.9234581
861, 0.9894767, 5.553987, 2.531681
862, -0.1702476, 5.154732, -2.367952
863, -1.568564, 5.491953, -1.953209
864, -1.396353, 5.924573, 0.7378368
865, 2.717366, 3.773232, -3.943851
866, -2.656677, 5.828966, -0.7533398
867, 2.144526, 5.7019, -1.586613
868, 2.172509, 5.130987, 1.530951
869, -3.538766, 2.484705, 1.00415
870, 1.1187, 1.943967, -0.6962147
871, 1.08677, 2.40309, 3.19095
872, 0.1844735, 5.37766, 3.458794
873, -2.509666, 3.642053, 1.823856
874, -0.8365235, 2.320729, -2.308734
875, 0.824985, 2.903811, -2.75036
876, -0.6313396, 5.125721, 3.557373
877, -0.2018971, 5.257275, 0.5862617
878, -2.702379, 5.402324, 1.691336
879, -1.121494, 1.457193, -2.408204
880, -0.2243257, 5.912746, 0.8314934
881, -2.098738, 3.096881, -1.537865
882, 1.463267, 2.671314, 1.053799
883, -0.5035424, 1.948314, -2.242573
884, -1.527519, 3.996273, 3.78923
885, 0.5759225, 2.063292, 3.2831
886, -2.854541, 1.225508, -1.297195
887, 2.581255, 3.750204, -2.363217
888, -0.760138, 4.225974, -2.131712
889, -1.63489, 3.414327, -0.107214
890, -0.7464147, 5.692782, -0.2825356
891, -1.401227, 4.875805, -0.5282173
892, 3.081334, 2.615751, -3.867538
893, 0.01306868, 4.137437, -3.805753
894, -0.3788352, 2.17609, -3.867817
895, -2.262731, 5.873623, -2.530497
896, 3.408786, 2.965458, -0.6392403
897, -1.126609, 2.243364, -2.298709
898, 2.657105, 3.005546, -0.9284706
899, 0.4822392, 5.838351, 0.9910889
900, 0.5335145, 3.434301, -3.788697
901, -1.390912, 3.246999, -1.774605
902, 0.9760108, 2.074175, -2.682075
903, -3.453401, 3.887631, 2.018562
904, 2.013209, 2.876665, 1.833462
905, -2.460699, 2.661369, -3.990263
906, -2.752537, 1.234682, 2.658617
907, -0.7443557, 1.787328, -0.4603329
908, -0.4935966, 1.250818, -3.977839
909, 1.596217, 4.779062, -1.400301
910, 3.227365, 3.90988, 3.030144
911, 2.682941, 2.870844, 0.3866348
912, 0.3935513, 3.840465, 0.7075634
913, 2.404194, 3.553424, 3.296841
914, 3.772267, 1.466452, -2.969636
915, 1.505783, 2.672276, 2.105255
916, -1.824739, 5.661445, 1.453072
917, -1.756947, 2.582925, -1.157949
918, -1.135762, 5.405343, -3.499994
919, 2.486016, 5.530652, -2.424838
920, -3.681275, 3.162756, 0.1969299
921, 1.623606, 5.971702, -0.2234116
922, -2.741838, 1.414772, -3.414136
923, -2.428451, 4.203008, -2.092032
924, -3.270408, 1.769789, -3.803983
925, 1.081347, 1.208913, 2.300411
926, -2.408928, 2.839659, 3.063549
927, -1.185982, 4.261791, 0.8377895
928, -3.06901, 2.630875, 3.609501
929, -3.12734, 2.270666, -3.830249
930, 3.250551, 4.949531, -0.7861328
931, 1.785428, 4.278015, -1.659201
932, 3.570289, 3.080061, -0.3674507
933, 3.037119, 4.328997, 0.3340912
934, -1.920454, 2.102014, -3.170375
935, 1.06506, 1.538607, -2.655936
936, -2.72889, 1.762345, 2.036377
937, -0.4477487, 5.199694, -2.531676
938, -0.5414596, 4.638881, -1.832787
939, 2.227802, 2.547137, -0.5367279
940, 3.105594, 1.851844, -1.740955
941, 2.481203, 2.245933, 3.898895
942, -0.964293, 2.613213, -0.6654453
943, 2.105533, 4.224985, -1.949835
944, -0.5405145, 2.54621, 3.29303
945, 2.965811, 1.788727, 3.237823
946, -3.089456, 5.829521, -1.744333
947, -0.8333077, 3.659156, 3.170654
948, -3.435921, 2.698461, 3.056568
949, -0.9401851, 4.57543, -1.202215
950, -0.06700277, 1.746982, 0.5385265
951, 3.513949, 4.961236, -2.484133
952, 0.5387969, 1.434129, 3.726398
953, 0.9803061, 2.691325, 3.864235
954, -2.358815, 3.635983, -2.35726
955, 2.610614, 2.650663, 1.927496
956, -0.6243634, 4.008126, -3.704022
957, 0.3582902, 2.944733, 1.526953
958, -1.329455, 1.351073, -0.04311562
959, -1.773211, 5.082166, -2.326068
960, -0.909657, 2.644697, -2.566738
961, -2.867558, 4.614498, -1.498678
962, 3.263216, 4.132398, 2.849052
963, -2.015345, 5.596967, 2.756927
964, 1.312891, 4.491404, -0.01870346
965, 1.049155, 4.490856, -1.7829
966, 3.895838, 1.28119, 0.784111
967, -1.908396, 4.856384, 0.8084927
968, 0.05464125, 2.781203, 3.626118
969, 3.746836, 1.348526, -0.1334724
970, 3.065128, 3.452045, -1.055719
971, 3.651435, 2.692609, -2.229996
972, -0.120008, 4.627544, 1.468193
973, 1.858745, 1.943184, -2.2798
974, 0.8414979, 4.462605, -0.1722965
975, 3.437717, 2.630551, 3.828579
976, 2.066813, 5.292304, -3.508462
977, 1.480068, 2.622103, 1.831612
978, 0.2969298, 3.094085, -2.005271
979, -1.458988, 4.026952, 1.552439
980, -3.1122, 2.307966, -0.8904476
981, -0.3285861, 4.743509, -1.264715
982, -1.598371, 5.216979, 3.71307
983, -3.793874, 4.414176, 2.892672
984, 0.08484793, 3.430578, 3.327215
985, 0.3285804, 2.732841, 0.7047596
986, -0.9818597, 1.360417, -3.377768
987, -2.982079, 2.308643, -2.863263
988, -2.240608, 4.122281, -0.4203472
989, -3.410788, 4.364431, -3.093182
990, -3.792895, 3.677124, -0.7212811
991, -1.699884, 3.57617, -0.2161846
992, 3.186095, 4.841408, -1.40794
993, 0.4092393, 3.742122, 2.272539
994, -0.5019155, 4.541492, 2.398674
995, 2.479578, 3.246774, -1.56234
996, 0.2898755, 3.923731, -3.846358
997, -3.088366, 4.801155, -1.677496
998, 1.247595, 5.794675, -0.3389587
999, 2.660373, 4.228009, 1.781372
1000, -1.648423, 2.43587, -2.398005
